"id","slasher_id","slashee_id","relation_tag"
1030,10031,10041,"xsub"
1031,10040,10041,"xsub"
1032,10052,10051,"xsub"
1033,10054,10047,"xsub"
1034,10057,10058,"xsub"
1035,10058,10059,"xsub"
1036,10069,10075,"xsub"
1037,10076,10075,"xsub"
1038,10081,10077,"xsub"
1039,10094,10093,"xsub"
1040,10097,10098,"xsub"
1041,10112,10113,"xsub"
1042,10113,10136,"xsub"
1043,10115,10119,"xsub"
1044,10119,10136,"xsub"
1045,10132,10133,"xsub"
1046,10133,10136,"xsub"
1047,10136,10108,"xsub"
1048,10139,10137,"xsub"
1049,10146,10148,"xsub"
1050,10155,10154,"xsub"
1051,10170,10165,"xsub"
1052,10196,10185,"sub"
1053,10197,10195,"xsub"
1054,10199,10196,"xsub"
1055,10204,10185,"sub"
1056,10212,10215,"xsub"
1057,10223,10173,"adv"
1058,10223,10192,"adv"
1059,10226,10223,"xsub"
1060,10234,10226,"pid"
1061,10244,10235,"xsub"
1062,10267,10268,"xsub"
1063,10285,10263,"xsub"
1064,10286,10288,"xsub"
1065,10301,10305,"xsub"
1066,10316,10314,"xsub"
1067,10322,10319,"xsub"
1068,10331,10332,"xsub"
1069,10340,10339,"xsub"
1070,10353,10339,"pid"
1071,10359,10360,"xsub"
1072,10364,10360,"xsub"
1073,10402,10397,"xsub"
1074,10407,10403,"xsub"
1075,10421,10422,"xsub"
1076,10442,10423,"xsub"
1077,10454,10445,"xsub"
1078,10482,10483,"xsub"
1079,10500,10497,"xsub"
1080,10504,10496,"xsub"
1081,10507,10515,"xsub"
1082,10542,10540,"xsub"
1083,10545,10540,"xsub"
1084,10550,10551,"xsub"
1085,10551,10549,"obj"
1086,10563,10564,"xsub"
1087,10564,10562,"obj"
1088,10569,10562,"obj"
1089,10578,10579,"xsub"
1090,10579,10573,"sub"
1091,10585,10586,"xsub"
1092,10592,10593,"xsub"
1093,10593,10589,"xsub"
1094,10609,10601,"adv"
1095,10615,10610,"xsub"
1096,10622,10618,"xsub"
1097,10669,10674,"xsub"
1098,10675,10664,"xsub"
1099,10681,10684,"xsub"
1100,10684,10676,"xsub"
1101,10691,10687,"xsub"
1102,10703,10701,"xsub"
1103,10709,10708,"xsub"
1104,10720,10719,"xsub"
1105,10733,10731,"xsub"
1106,10734,10735,"xsub"
1107,10735,10732,"obj"
1108,10740,10748,"xsub"
1109,10747,10745,"xsub"
1110,10771,10767,"xsub"
1111,10799,10798,"xsub"
1112,10805,10803,"xsub"
1113,10809,10812,"xsub"
1114,10813,10811,"xsub"
1115,10817,10815,"xsub"
1116,10830,10820,"xsub"
1117,10843,10840,"xsub"
1118,10851,10844,"pid"
1119,10870,10864,"xsub"
1120,10885,10883,"xsub"
1121,10898,10883,"xsub"
1122,10901,10894,"pid"
1123,10915,10926,"xsub"
1124,10932,10933,"xsub"
1125,10939,10933,"xsub"
1126,10943,10939,"xsub"
1127,10946,10912,"obj"
1128,10956,10947,"xsub"
1129,10960,10947,"xsub"
1130,10964,10912,"obj"
1131,10966,10983,"xsub"
1132,10973,10975,"xsub"
1133,10986,10990,"xsub"
1134,11004,10994,"sub"
1135,11009,11010,"xsub"
1136,11010,10994,"sub"
1137,11038,11025,"xsub"
1138,11041,11040,"xsub"
1139,11047,11046,"xsub"
1140,11052,11050,"xsub"
1141,11059,11058,"xsub"
1142,11060,11062,"xsub"
1143,11082,11073,"xsub"
1144,11092,11085,"aux"
1145,11099,11093,"xsub"
1146,11113,11101,"xsub"
1147,11117,11113,"xsub"
1148,11128,11132,"xsub"
1149,11130,11117,"xsub"
1150,11147,11137,"xsub"
1151,11155,11157,"xsub"
1152,11159,11093,"xsub"
1153,11167,11169,"xsub"
1154,11223,11233,"xsub"
1155,11229,11231,"xsub"
1156,11237,11236,"xsub"
1157,11246,11236,"xsub"
1158,11247,11246,"xsub"
1159,11251,11238,"obj"
1160,11268,11269,"xsub"
1161,11269,11236,"sub"
1162,11288,11280,"xsub"
1163,11298,11296,"obj"
1164,11304,11280,"xsub"
1165,11314,11318,"xsub"
1166,11327,11331,"xsub"
1167,11331,11312,"sub"
1168,11343,11342,"xsub"
1169,11345,11346,"xsub"
1170,11353,11354,"xsub"
1171,11372,11368,"xsub"
1172,11376,11368,"xsub"
1173,11383,11379,"xsub"
1174,11389,11387,"xsub"
1175,11394,11395,"xsub"
1176,11397,11387,"obl"
1177,11398,11397,"xsub"
1178,11411,11399,"xsub"
1179,11419,11420,"xsub"
1180,11424,11420,"xsub"
1181,11433,11434,"xsub"
1182,11451,11430,"pid"
1183,11478,11469,"sub"
1184,11493,11492,"xsub"
1185,11500,11496,"sub"
1186,11520,11499,"xsub"
1187,11536,11523,"xsub"
1188,11545,11523,"xsub"
1189,11548,11523,"sub"
1190,11563,11564,"xsub"
1191,11564,11558,"xsub"
1192,11567,11551,"obj"
1193,11573,11572,"xsub"
1194,11588,11590,"xsub"
1195,11642,11630,"sub"
1196,11643,11644,"xsub"
1197,11647,11615,"pid"
1198,11665,11662,"xsub"
1199,11666,11651,"sub"
1200,11666,11657,"pid"
1201,11668,11669,"obj"
1202,11690,11686,"xsub"
1203,11691,11672,"xsub"
1204,11714,11715,"xsub"
1205,11748,11754,"xsub"
1206,11752,11750,"xsub"
1207,11760,11758,"xsub"
1208,11761,11760,"xsub"
1209,11783,11784,"xsub"
1210,11788,11812,"xsub"
1211,11792,11791,"xsub"
1212,11802,11803,"xsub"
1213,11803,11804,"xsub"
1214,11806,11796,"xsub"
1215,11813,11812,"xsub"
1216,11816,11825,"xsub"
1217,11819,11825,"xsub"
1218,11827,11821,"xsub"
1219,11833,11836,"xsub"
1220,11853,11840,"sub"
1221,11856,11866,"xsub"
1222,11866,11840,"sub"
1223,11873,11875,"xsub"
1224,11888,11894,"xsub"
1225,11890,11888,"xsub"
1226,11909,11907,"obj"
1227,11911,11907,"xsub"
1228,11921,11922,"xsub"
1229,11922,11923,"xsub"
1230,11927,11929,"xsub"
1231,11939,11940,"xsub"
1232,11940,11935,"sub"
1233,11951,11955,"xsub"
1234,11962,11942,"xsub"
1235,11968,11967,"xsub"
1236,11993,11991,"xsub"
1237,11994,11985,"obj"
1238,11995,11978,"xsub"
1239,12002,11978,"sub"
1240,12079,12074,"obj"
1241,12079,12076,"sub"
1242,12092,12089,"xsub"
1243,12106,12104,"xsub"
1244,12107,12106,"xsub"
1245,12113,12118,"xsub"
1246,12141,12140,"xsub"
1247,12150,12140,"xsub"
1248,12168,12173,"xsub"
1249,12174,12178,"xsub"
1250,12183,12174,"xsub"
1251,12186,12178,"xsub"
1252,12198,12195,"xsub"
1253,12211,12200,"sub"
1254,12215,12216,"xsub"
1255,12216,12200,"sub"
1256,12221,12200,"sub"
1257,12236,12227,"xsub"
1258,12237,12236,"xsub"
1259,12256,12253,"xsub"
1260,12262,12263,"xsub"
1261,12288,12280,"sub"
1262,12297,12263,"sub"
1263,12327,12325,"xsub"
1264,12336,12338,"xsub"
1265,12338,12337,"xsub"
1266,12341,12325,"xsub"
1267,12359,12366,"xsub"
1268,12363,12366,"xsub"
1269,12366,12354,"sub"
1270,12367,12371,"xsub"
1271,12373,12371,"xsub"
1272,12376,12375,"xsub"
1273,12396,12397,"xsub"
1274,12400,12402,"xsub"
1275,12418,12414,"xsub"
1276,12423,12420,"xsub"
1277,12428,12419,"xsub"
1278,12436,12432,"xsub"
1279,12437,12436,"xsub"
1280,12464,12436,"xsub"
1281,12484,12485,"xsub"
1282,12491,12506,"xsub"
1283,12500,12493,"xsub"
1284,12503,12505,"xsub"
1285,12504,12505,"xsub"
1286,12509,12506,"xsub"
1287,12512,12510,"xsub"
1288,12518,12512,"xsub"
1289,12528,12526,"xsub"
1290,12533,12534,"xsub"
1291,12534,12536,"xsub"
1292,12547,12548,"xsub"
1293,12550,12551,"xsub"
1294,12552,12549,"xsub"
1295,12554,12563,"xsub"
1296,12558,12561,"xsub"
1297,12562,12563,"xsub"
1298,12593,12596,"xsub"
1299,12597,12578,"xsub"
1300,12601,12600,"xsub"
1301,12606,12611,"xsub"
1302,12617,12615,"xsub"
1303,12626,12619,"adv"
1304,12626,12621,"sub"
1305,12633,12632,"xsub"
1306,12638,12612,"sub"
1307,12638,12629,"adv"
1308,12639,12637,"xsub"
1309,12651,12656,"xsub"
1310,12659,12656,"xsub"
1311,12664,12659,"xsub"
1312,12685,12684,"xsub"
1313,12689,12690,"xsub"
1314,12699,12690,"xsub"
1315,12748,12745,"xsub"
1316,12756,12758,"xsub"
1317,12758,12753,"xsub"
1318,12761,12755,"xsub"
1319,12771,12772,"xsub"
1320,12772,12762,"xsub"
1321,12777,12778,"xsub"
1322,12795,12792,"xsub"
1323,12800,12755,"xsub"
1324,12802,12755,"xsub"
1325,12807,12755,"sub"
1326,12823,12821,"xsub"
1327,12874,12875,"xsub"
1328,12876,12838,"xsub"
1329,12877,12881,"xsub"
1330,12890,12891,"xsub"
1331,12902,12881,"sub"
1332,12903,12902,"xsub"
1333,12904,12903,"xsub"
1334,12907,12905,"xsub"
1335,12912,12913,"xsub"
1336,12918,12913,"xsub"
1337,12964,12965,"xsub"
1338,12987,12979,"xsub"
1339,12993,12989,"xsub"
1340,13007,13005,"xsub"
1341,13022,13005,"sub"
1342,13023,13019,"xsub"
1343,13029,13027,"xsub"
1344,13059,13063,"xsub"
1345,13063,13047,"sub"
1346,13064,13123,"xsub"
1347,13072,13069,"xsub"
1348,13094,13091,"xsub"
1349,13100,13103,"xsub"
1350,13104,13096,"xsub"
1351,13112,13096,"xsub"
1352,13124,13129,"xsub"
1353,13133,13132,"xsub"
1354,13134,13133,"xsub"
1355,13149,13146,"xsub"
1356,13165,13160,"xsub"
1357,13173,13178,"xsub"
1358,13191,13188,"xsub"
1359,13205,13206,"xsub"
1360,13214,13198,"adv"
1361,13227,13220,"xsub"
1362,13228,13218,"obj"
1363,13255,13254,"xsub"
1364,13262,13257,"xsub"
1365,13286,13275,"xsub"
1366,13298,13302,"xsub"
1367,13302,13275,"sub"
1368,13302,13296,"obj"
1369,13305,13302,"xsub"
1370,13317,13318,"xsub"
1371,13318,13315,"sub"
1372,13325,13315,"sub"
1373,13332,13325,"xsub"
1374,13344,13347,"xsub"
1375,13347,13342,"xsub"
1376,13365,13363,"xsub"
1377,13374,13373,"xsub"
1378,13394,13401,"xsub"
1379,13416,13414,"xsub"
1380,13427,13420,"xsub"
1381,13439,13420,"sub"
1382,13439,13427,"xadv"
1383,13454,13453,"xsub"
1384,13460,13453,"sub"
1385,13473,13472,"xsub"
1386,13504,13505,"xsub"
1387,13510,13500,"xsub"
1388,13517,13500,"xsub"
1389,13519,13500,"xsub"
1390,13522,13530,"xsub"
1391,13547,13522,"xadv"
1392,13548,13547,"xsub"
1393,13557,13559,"xsub"
1394,13571,13568,"xsub"
1395,13584,13577,"xsub"
1396,13617,13604,"xsub"
1397,13666,13670,"xsub"
1398,13678,13680,"xsub"
1399,13681,13670,"sub"
1400,13693,13694,"xsub"
1401,13701,13700,"xsub"
1402,13707,13706,"xsub"
1403,13710,13709,"xsub"
1404,13711,13716,"xsub"
1405,13726,13728,"xsub"
1406,13734,13716,"xsub"
1407,13768,13765,"xsub"
1408,13780,13768,"xsub"
1409,13790,13789,"xsub"
1410,13795,13819,"xsub"
1411,13801,13797,"xsub"
1412,13825,13824,"xsub"
1413,13832,13834,"xsub"
1414,13842,13841,"xsub"
1415,13848,13852,"xsub"
1416,13852,13847,"xsub"
1417,13862,13865,"xsub"
1418,13865,13860,"xsub"
1419,13879,13889,"xsub"
1420,13910,13908,"xsub"
1421,13911,13897,"obj"
1422,13917,13919,"xsub"
1423,13918,13915,"xsub"
1424,13944,13928,"xsub"
1425,13952,13951,"xsub"
1426,13957,13959,"obj"
1427,13961,13951,"xsub"
1428,13973,13959,"xsub"
1429,13977,13980,"xsub"
1430,13985,13974,"xsub"
1431,13996,13993,"xsub"
1432,14007,14015,"xsub"
1433,14015,13974,"sub"
1434,14015,14001,"obj"
1435,14021,13974,"sub"
1436,14036,14029,"xsub"
1437,14046,14042,"xsub"
1438,14047,14046,"xsub"
1439,14069,14070,"xsub"
1440,14070,14067,"xsub"
1441,14072,14078,"xsub"
1442,14084,14081,"xsub"
1443,14093,14081,"xsub"
1444,14100,14099,"xsub"
1445,14102,14079,"adv"
1446,14102,14081,"sub"
1447,14106,14079,"adv"
1448,14106,14081,"sub"
1449,14125,14126,"xsub"
1450,14126,14124,"xsub"
1451,14134,14136,"xsub"
1452,14143,14144,"xsub"
1453,14144,14141,"xsub"
1454,14147,14145,"xsub"
1455,14153,14152,"xsub"
1456,14157,14155,"xsub"
1457,14163,14169,"xsub"
1458,14169,14164,"xsub"
1459,14174,14178,"xsub"
1460,14179,14178,"xsub"
1461,14192,14193,"xsub"
1462,14212,14200,"xsub"
1463,14216,14195,"xsub"
1464,14248,14244,"xsub"
1465,14262,14261,"xsub"
1466,14271,14268,"xsub"
1467,14272,14270,"xsub"
1468,14275,14277,"xsub"
1469,14281,14289,"xsub"
1470,14306,14307,"xsub"
1471,14307,14305,"xsub"
1472,14308,14305,"xsub"
1473,14350,14346,"xsub"
1474,14352,14349,"xsub"
1475,14353,14325,"xsub"
1476,14357,14358,"xsub"
1477,14364,14359,"xsub"
1478,14372,14373,"xsub"
1479,14392,14388,"xsub"
1480,14401,14397,"xsub"
1481,14454,14447,"xsub"
1482,14455,14415,"xsub"
1483,14461,14465,"xsub"
1484,14465,14469,"xsub"
1485,14473,14477,"xsub"
1486,14476,14474,"xsub"
1487,14493,14486,"xsub"
1488,14509,14486,"xsub"
1489,14512,14533,"xsub"
1490,14521,14518,"xsub"
1491,14528,14527,"xsub"
1492,14538,14539,"xsub"
1493,14555,14554,"xsub"
1494,14558,14549,"xsub"
1495,14566,14568,"xsub"
1496,14568,14565,"xsub"
1497,14573,14574,"xsub"
1498,14574,14571,"obj"
1499,14575,14539,"xsub"
1500,14581,14578,"xsub"
1501,14587,14539,"sub"
1502,14596,14597,"xsub"
1503,14600,14607,"xsub"
1504,14613,14620,"xsub"
1505,14618,14562,"pid"
1506,14626,14623,"xsub"
1507,14627,14625,"obl"
1508,14628,14625,"xsub"
1509,14637,14634,"xsub"
1510,14657,14634,"sub"
1511,14668,14665,"xsub"
1512,14669,14668,"xsub"
1513,14678,14674,"xsub"
1514,14684,14686,"xsub"
1515,14687,14689,"xsub"
1516,14705,14694,"xsub"
1517,14736,14739,"xsub"
1518,14775,14773,"xsub"
1519,14793,14788,"sub"
1520,14796,14800,"xsub"
1521,14799,14798,"xsub"
1522,14808,14804,"xsub"
1523,14814,14813,"xsub"
1524,14845,14852,"xsub"
1525,14852,14804,"sub"
1526,14865,14864,"xsub"
1527,14869,14866,"xsub"
1528,14878,14877,"xsub"
1529,14885,14877,"xsub"
1530,14894,14890,"xsub"
1531,14928,14929,"xsub"
1532,14936,14923,"sub"
1533,14938,14941,"xsub"
1534,14945,14944,"xsub"
1535,14976,14969,"xsub"
1536,14980,14978,"xsub"
1537,14981,14977,"xsub"
1538,14987,14982,"xsub"
1539,15018,15019,"xsub"
1540,15019,15015,"xsub"
1541,15024,15032,"xsub"
1542,15046,15045,"xsub"
1543,15051,15045,"xsub"
1544,15056,15054,"xsub"
1545,15057,15053,"xsub"
1546,15069,15070,"xsub"
1547,15078,15109,"xsub"
1548,15090,15082,"xsub"
1549,15102,15100,"xsub"
1550,15117,15112,"xsub"
1551,15121,15118,"xsub"
1552,15138,15136,"xsub"
1553,15146,15147,"xsub"
1554,15165,15157,"adv"
1555,15166,15165,"xsub"
1556,15198,15197,"xsub"
1557,15201,15200,"xsub"
1558,15210,15198,"xsub"
1559,15211,15188,"xsub"
1560,15234,15237,"xsub"
1561,15236,15238,"xsub"
1562,15237,15188,"sub"
1563,15255,15240,"sub"
1564,15269,15270,"xsub"
1565,15284,15269,"xsub"
1566,15299,15294,"xsub"
1567,15312,15311,"xsub"
1568,15315,15312,"xsub"
1569,15319,15321,"xsub"
1570,15343,15341,"xsub"
1571,15355,15352,"xsub"
1572,15360,15356,"obj"
1573,15369,15368,"xsub"
1574,15379,15380,"xsub"
1575,15388,15387,"xsub"
1576,15399,15397,"xsub"
1577,15419,15420,"xsub"
1578,15429,15422,"adv"
1579,15429,15423,"adv"
1580,15447,15446,"xsub"
1581,15454,15434,"sub"
1582,15457,15456,"xsub"
1583,15498,15500,"xsub"
1584,15514,15508,"sub"
1585,15524,15516,"sub"
1586,15545,15544,"xsub"
1587,15550,15544,"sub"
1588,15553,15561,"xsub"
1589,15579,15578,"xsub"
1590,15581,15561,"pid"
1591,15599,15604,"xsub"
1592,15605,15604,"xsub"
1593,15613,15604,"xsub"
1594,15616,15613,"xsub"
1595,15618,15614,"xsub"
1596,15621,15620,"xsub"
1597,15631,15630,"xsub"
1598,15639,15642,"xsub"
1599,15643,15644,"xsub"
1600,15644,15642,"xsub"
1601,15651,15649,"xsub"
1602,15652,15655,"xsub"
1603,15662,15664,"xsub"
1604,15664,15659,"xsub"
1605,15675,15673,"xsub"
1606,15683,15681,"xsub"
1607,15690,15697,"xsub"
1608,15692,15691,"xsub"
1609,15693,15692,"xsub"
1610,15700,15678,"adv"
1611,15700,15690,"xadv"
1612,15709,15711,"xsub"
1613,15712,15702,"xsub"
1614,15729,15726,"xsub"
1615,15730,15721,"pid"
1616,15747,15746,"xsub"
1617,15754,15756,"xsub"
1618,15766,15767,"xsub"
1619,15767,15773,"xsub"
1620,15800,15804,"adv"
1621,15811,15814,"xsub"
1622,15812,15807,"xsub"
1623,15815,15814,"xsub"
1624,15816,15812,"xsub"
1625,15817,15937,"xsub"
1626,15818,15937,"xsub"
1627,15824,15835,"xsub"
1628,15852,15850,"xsub"
1629,15855,15856,"xsub"
1630,15858,15853,"adv"
1631,15862,15852,"xsub"
1632,15874,15867,"xsub"
1633,15883,15886,"xsub"
1634,15887,15850,"xsub"
1635,15914,15905,"xsub"
1636,15937,15814,"pid"
1637,15961,15955,"xsub"
1638,15988,15991,"xsub"
1639,16010,16006,"sub"
1640,16030,16029,"xsub"
1641,16067,16001,"pid"
1642,16068,16016,"xsub"
1643,16092,16088,"xsub"
1644,16096,16095,"xsub"
1645,16102,16095,"xsub"
1646,16131,16133,"xsub"
1647,16145,16146,"xsub"
1648,16148,16146,"xsub"
1649,16149,16151,"xsub"
1650,16185,16177,"xsub"
1651,16206,16205,"xsub"
1652,16226,16215,"xsub"
1653,16234,16199,"pid"
1654,16255,16253,"xsub"
1655,16256,16253,"xsub"
1656,16269,16280,"xsub"
1657,16274,16276,"xsub"
1658,16280,16251,"sub"
1659,16303,16299,"xsub"
1660,16306,16299,"xsub"
1661,16309,16310,"xsub"
1662,16314,16349,"xsub"
1663,16336,16316,"xsub"
1664,16339,16338,"xsub"
1665,16342,16345,"xsub"
1666,16356,16354,"sub"
1667,16382,16385,"adv"
1668,16383,16380,"xsub"
1669,16384,16377,"obj"
1670,16391,16393,"xsub"
1671,16432,16427,"xsub"
1672,16433,16429,"xsub"
1673,16447,16448,"xsub"
1674,16448,16451,"xsub"
1675,16449,16450,"xsub"
1676,16458,16452,"adv"
1677,16458,16456,"obj"
1678,16483,16480,"xsub"
1679,16501,16497,"xsub"
1680,16508,16510,"xsub"
1681,16541,16535,"sub"
1682,16548,16547,"xsub"
1683,16556,16547,"sub"
1684,16570,16567,"xsub"
1685,16573,16577,"xsub"
1686,16581,16585,"xsub"
1687,16611,16612,"xsub"
1688,16617,16619,"xsub"
1689,16620,16604,"xsub"
1690,16624,16622,"xsub"
1691,16638,16641,"xsub"
1692,16640,16648,"adv"
1693,16666,16656,"xsub"
1694,16671,16673,"xsub"
1695,16677,16673,"xsub"
1696,16700,16695,"xsub"
1697,16717,16735,"xsub"
1698,16724,16723,"xsub"
1699,16725,16728,"xsub"
1700,16727,16726,"xsub"
1701,16734,16708,"xsub"
1702,16746,16744,"obj"
1703,16747,16748,"xsub"
1704,16753,16754,"xsub"
1705,16758,16762,"xsub"
1706,16759,16761,"xsub"
1707,16762,16759,"xsub"
1708,16767,16763,"obj"
1709,16772,16761,"sub"
1710,16776,16773,"xsub"
1711,16781,16772,"xsub"
1712,16804,16802,"xsub"
1713,16808,16810,"xsub"
1714,16813,16811,"xsub"
1715,16825,16822,"obj"
1716,16834,16833,"xsub"
1717,16840,16839,"xsub"
1718,16854,16848,"xsub"
1719,16861,16860,"xsub"
1720,16873,16874,"xsub"
1721,16892,16885,"xsub"
1722,16895,16879,"xsub"
1723,16901,16897,"xsub"
1724,16924,16915,"xsub"
1725,16970,16965,"xsub"
1726,16976,16962,"xsub"
1727,16986,16984,"xsub"
1728,16989,16988,"xsub"
1729,16995,16984,"xsub"
1730,16996,16993,"xsub"
1731,17011,17013,"xsub"
1732,17024,17021,"xsub"
1733,17033,17032,"xsub"
1734,17039,17023,"obj"
1735,17043,17021,"xsub"
1736,17059,17062,"xsub"
1737,17086,17081,"xsub"
1738,17095,17094,"xsub"
1739,17098,17097,"xsub"
1740,17124,17110,"sub"
1741,17134,17130,"xsub"
1742,17160,17166,"xsub"
1743,17161,17160,"xsub"
1744,17163,17166,"xsub"
1745,17167,17140,"xsub"
1746,17180,17181,"xsub"
1747,17181,17178,"obj"
1748,17195,17190,"xsub"
1749,17200,17199,"xsub"
1750,17208,17200,"xsub"
1751,17211,17208,"xsub"
1752,17227,17199,"sub"
1753,17237,17226,"xsub"
1754,17254,17256,"xsub"
1755,17263,17254,"xsub"
1756,17271,17256,"xsub"
1757,17273,17256,"sub"
1758,17292,17289,"xsub"
1759,17330,17320,"xsub"
1760,17340,17335,"xsub"
1761,17368,17366,"xsub"
1762,17371,17373,"xsub"
1763,17376,17365,"obj"
1764,17380,17365,"obj"
1765,17380,17373,"sub"
1766,17380,17378,"obl"
1767,17388,17386,"xsub"
1768,17401,17388,"xsub"
1769,17409,17406,"xsub"
1770,17410,17409,"xsub"
1771,17420,17418,"xsub"
1772,17422,17410,"xsub"
1773,17430,17429,"xsub"
1774,17438,17430,"xsub"
1775,17441,17446,"xsub"
1776,17442,17441,"xsub"
1777,17448,17451,"xsub"
1778,17449,17446,"xsub"
1779,17456,17457,"xsub"
1780,17479,17474,"xsub"
1781,17485,17486,"xsub"
1782,17506,17503,"xsub"
1783,17507,17508,"xsub"
1784,17508,17506,"xsub"
1785,17521,17525,"xsub"
1786,17526,17503,"xsub"
1787,17558,17555,"xsub"
1788,17565,17566,"xsub"
1789,17566,17561,"xsub"
1790,17582,17559,"adv"
1791,17590,17593,"xsub"
1792,17598,17599,"xsub"
1793,17599,17593,"xsub"
1794,17614,17601,"sub"
1795,17617,17618,"xsub"
1796,17618,17601,"sub"
1797,17620,17628,"xsub"
1798,17627,17623,"xsub"
1799,17628,17623,"obj"
1800,17633,17635,"xsub"
1801,17637,17632,"xsub"
1802,17645,17647,"xsub"
1803,17653,17638,"sub"
1804,17653,17639,"adv"
1805,17672,17673,"xsub"
1806,17710,17706,"xsub"
1807,17719,17715,"xsub"
1808,17746,17727,"pid"
1809,17746,17732,"obj"
1810,17760,17748,"xsub"
1811,17772,17769,"xsub"
1812,17794,17791,"xsub"
1813,17800,17795,"xsub"
1814,17830,17827,"xsub"
1815,17846,17825,"adv"
1816,17861,17875,"xsub"
1817,17872,17871,"xsub"
1818,17876,17875,"xsub"
1819,17881,17875,"xsub"
1820,17894,17903,"xsub"
1821,17903,17886,"sub"
1822,17906,17886,"sub"
1823,17918,17914,"xsub"
1824,17941,17949,"xsub"
1825,17944,17931,"sub"
1826,17950,17944,"xsub"
1827,17955,17954,"xsub"
1828,17966,17970,"xsub"
1829,17970,17950,"xsub"
1830,17994,17993,"xsub"
1831,18006,17988,"sub"
1832,18007,18006,"xsub"
1833,18008,18007,"xsub"
1834,18018,18012,"xsub"
1835,18022,18021,"xsub"
1836,18042,18044,"xsub"
1837,18059,18060,"xsub"
1838,18068,18064,"sub"
1839,18074,18072,"xsub"
1840,18081,18084,"xsub"
1841,18100,18093,"adv"
1842,18101,18076,"xsub"
1843,18123,18127,"xsub"
1844,18148,18153,"xsub"
1845,18164,18169,"xsub"
1846,18168,18169,"xsub"
1847,18177,18129,"pid"
1848,18178,18129,"pid"
1849,18179,18129,"pid"
1850,18182,18183,"xsub"
1851,18214,18215,"xsub"
1852,18215,18211,"obj"
1853,18222,18196,"xsub"
1854,18238,18232,"xsub"
1855,18250,18253,"xsub"
1856,18253,18247,"xsub"
1857,18261,18232,"sub"
1858,18273,18271,"xsub"
1859,18275,18271,"xsub"
1860,18276,18277,"xsub"
1861,18278,18261,"xsub"
1862,18305,18296,"xsub"
1863,18314,18309,"xsub"
1864,18322,18309,"sub"
1865,18325,18322,"xsub"
1866,18326,18325,"xsub"
1867,18353,18352,"xsub"
1868,18356,18358,"xsub"
1869,18374,18377,"xsub"
1870,18397,18398,"xsub"
1871,18398,18377,"sub"
1872,18398,18394,"obj"
1873,18400,18377,"sub"
1874,18400,18394,"obj"
1875,18409,18377,"sub"
1876,18433,18432,"xsub"
1877,18440,18439,"xsub"
1878,18452,18439,"sub"
1879,18456,18439,"sub"
1880,18458,18439,"sub"
1881,18458,18455,"obj"
1882,18467,18466,"xsub"
1883,18468,18439,"sub"
1884,18506,18508,"xsub"
1885,18509,18497,"xsub"
1886,18533,18530,"xsub"
1887,18547,18533,"xsub"
1888,18564,18537,"pid"
1889,18572,18570,"obj"
1890,18576,18580,"xsub"
1891,18598,18592,"xsub"
1892,18602,18600,"xsub"
1893,18603,18606,"xsub"
1894,18606,18602,"xsub"
1895,18613,18610,"xsub"
1896,18617,18614,"xsub"
1897,18620,18618,"xsub"
1898,18637,18642,"xsub"
1899,18658,18659,"xsub"
1900,18661,18663,"xsub"
1901,18674,18675,"xsub"
1902,18675,18677,"xsub"
1903,18683,18685,"xsub"
1904,18685,18669,"xsub"
1905,18695,18694,"xsub"
1906,18718,18710,"obj"
1907,18720,18670,"pid"
1908,18755,18752,"xsub"
1909,18758,18761,"xsub"
1910,18773,18767,"xsub"
1911,18792,18789,"xsub"
1912,18798,18796,"xsub"
1913,18809,18816,"xsub"
1914,18818,18788,"aux"
1915,18818,18800,"obj"
1916,18818,18801,"pid"
1917,18826,18825,"xsub"
1918,18827,18826,"xsub"
1919,18830,18825,"xsub"
1920,18841,18840,"xsub"
1921,18846,18845,"xsub"
1922,18848,18835,"adv"
1923,18848,18842,"pid"
1924,18856,18884,"adv"
1925,18862,18885,"xsub"
1926,18866,18852,"obj"
1927,18874,18875,"xsub"
1928,18881,18883,"xsub"
1929,18883,18867,"adv"
1930,18894,18901,"xsub"
1931,18910,18926,"xsub"
1932,18918,18912,"xsub"
1933,18919,18920,"xsub"
1934,18921,18920,"xsub"
1935,18925,18920,"xsub"
1936,18948,18938,"sub"
1937,18953,18954,"xsub"
1938,18954,18938,"sub"
1939,19001,19002,"xsub"
1940,19003,19002,"xsub"
1941,19018,19009,"xsub"
1942,19025,19034,"xsub"
1943,19033,19034,"xsub"
1944,19035,19031,"xsub"
1945,19045,19046,"xsub"
1946,19050,19051,"xsub"
1947,19059,19052,"xsub"
1948,19060,19064,"xsub"
1949,19072,19049,"xsub"
1950,19081,19079,"xsub"
1951,19084,19086,"xsub"
1952,19086,19091,"xsub"
1953,19091,19116,"adv"
1954,19104,19102,"xsub"
1955,19105,19103,"xsub"
1956,19129,19127,"xsub"
1957,19135,19136,"xsub"
1958,19136,19133,"xsub"
1959,19137,19127,"xsub"
1960,19147,19144,"xsub"
1961,19148,19144,"xsub"
1962,19156,19157,"xsub"
1963,19170,19210,"xsub"
1964,19176,19187,"xsub"
1965,19178,19182,"xsub"
1966,19188,19196,"xsub"
1967,19210,19182,"pid"
1968,19224,19226,"xsub"
1969,19227,19226,"xsub"
1970,19245,19231,"sub"
1971,19246,19223,"xsub"
1972,19247,19223,"xsub"
